Gdynia;539000.0;Mieszkanie;3;68.6;2006;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2006;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2006;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2006;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2006;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2006;2022-01-17
lęborski;699000.0;Dom;9;314.8;2006;2022-01-17
Reda;1399000.0;Dom;10;270.0;2007;2022-01-17
pucki;650000.0;Dom;3;156.0;2007;2022-01-17
Lębork;265000.0;Mieszkanie;3;57.14;2007;2022-01-17
Gdynia;679000.0;Mieszkanie;3;66.7;2007;2022-01-17
Gdynia;1850000.0;Dom;5;225.22;2007;2022-01-17
starogardzki;419900.0;Dom;4;105.0;2007;2022-01-17
Gdańsk;699000.0;Mieszkanie;4;112.0;2007;2022-01-17
Gdańsk;1800000.0;Dom;6;290.0;2007;2022-01-17
Starogard Gdański;3000000.0;Dom;8;550.0;2007;2022-01-17
Gdańsk;599000.0;Mieszkanie;3;61.12;2007;2022-01-17
Gdańsk;800000.0;Mieszkanie;3;77.0;2007;2022-01-17
Gdańsk;480000.0;Mieszkanie;2;49.5;2007;2022-01-17
gdański;960000.0;Dom;6;380.0;2007;2022-01-17
pomorskie;990000.0;Dom;7;220.0;2007;2022-01-17
Gdynia;948000.0;Dom;7;240.0;2007;2022-01-17
Lębork;699000.0;Dom;5;360.0;2007;2022-01-17
Gdańsk;590000.0;Mieszkanie;3;63.4;2007;2022-01-17
Gdynia;539000.0;Mieszkanie;3;68.6;2007;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2007;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2007;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2007;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2007;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2007;2022-01-17
lęborski;699000.0;Dom;9;314.8;2007;2022-01-17
Reda;1399000.0;Dom;10;270.0;2008;2022-01-17
pucki;650000.0;Dom;3;156.0;2008;2022-01-17
Lębork;265000.0;Mieszkanie;3;57.14;2008;2022-01-17
Gdynia;679000.0;Mieszkanie;3;66.7;2008;2022-01-17
Gdynia;1850000.0;Dom;5;225.22;2008;2022-01-17
starogardzki;419900.0;Dom;4;105.0;2008;2022-01-17
Gdańsk;699000.0;Mieszkanie;4;112.0;2008;2022-01-17
Gdańsk;1800000.0;Dom;6;290.0;2008;2022-01-17
Starogard Gdański;3000000.0;Dom;8;550.0;2008;2022-01-17
Gdańsk;599000.0;Mieszkanie;3;61.12;2008;2022-01-17
Gdańsk;800000.0;Mieszkanie;3;77.0;2008;2022-01-17
Gdańsk;480000.0;Mieszkanie;2;49.5;2008;2022-01-17
gdański;960000.0;Dom;6;380.0;2008;2022-01-17
pomorskie;990000.0;Dom;7;220.0;2008;2022-01-17
Gdynia;948000.0;Dom;7;240.0;2008;2022-01-17
Lębork;699000.0;Dom;5;360.0;2008;2022-01-17
Gdańsk;590000.0;Mieszkanie;3;63.4;2008;2022-01-17
Gdynia;539000.0;Mieszkanie;3;68.6;2008;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2008;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2008;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2008;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2008;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2008;2022-01-17
lęborski;699000.0;Dom;9;314.8;2008;2022-01-17
Reda;1399000.0;Dom;10;270.0;2009;2022-01-17
pucki;650000.0;Dom;3;156.0;2009;2022-01-17
Lębork;265000.0;Mieszkanie;3;57.14;2009;2022-01-17
Gdynia;679000.0;Mieszkanie;3;66.7;2009;2022-01-17
Gdynia;1850000.0;Dom;5;225.22;2009;2022-01-17
starogardzki;419900.0;Dom;4;105.0;2009;2022-01-17
Gdańsk;699000.0;Mieszkanie;4;112.0;2009;2022-01-17
Gdańsk;1800000.0;Dom;6;290.0;2009;2022-01-17
Starogard Gdański;3000000.0;Dom;8;550.0;2009;2022-01-17
Gdańsk;599000.0;Mieszkanie;3;61.12;2009;2022-01-17
Gdańsk;800000.0;Mieszkanie;3;77.0;2009;2022-01-17
Gdańsk;480000.0;Mieszkanie;2;49.5;2009;2022-01-17
gdański;960000.0;Dom;6;380.0;2009;2022-01-17
pomorskie;990000.0;Dom;7;220.0;2009;2022-01-17
Gdynia;948000.0;Dom;7;240.0;2009;2022-01-17
Lębork;699000.0;Dom;5;360.0;2009;2022-01-17
Gdańsk;590000.0;Mieszkanie;3;63.4;2009;2022-01-17
Gdynia;539000.0;Mieszkanie;3;68.6;2009;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2009;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2009;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2009;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2009;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2009;2022-01-17
lęborski;699000.0;Dom;9;314.8;2009;2022-01-17
Reda;1399000.0;Dom;10;270.0;2010;2022-01-17
pucki;650000.0;Dom;3;156.0;2010;2022-01-17
Lębork;265000.0;Mieszkanie;3;57.14;2010;2022-01-17
Gdynia;679000.0;Mieszkanie;3;66.7;2010;2022-01-17
Gdynia;1850000.0;Dom;5;225.22;2010;2022-01-17
starogardzki;419900.0;Dom;4;105.0;2010;2022-01-17
Gdańsk;699000.0;Mieszkanie;4;112.0;2010;2022-01-17
Gdańsk;1800000.0;Dom;6;290.0;2010;2022-01-17
Starogard Gdański;3000000.0;Dom;8;550.0;2010;2022-01-17
Gdańsk;599000.0;Mieszkanie;3;61.12;2010;2022-01-17
Gdańsk;800000.0;Mieszkanie;3;77.0;2010;2022-01-17
Gdańsk;480000.0;Mieszkanie;2;49.5;2010;2022-01-17
gdański;960000.0;Dom;6;380.0;2010;2022-01-17
pomorskie;990000.0;Dom;7;220.0;2010;2022-01-17
Gdynia;948000.0;Dom;7;240.0;2010;2022-01-17
Lębork;699000.0;Dom;5;360.0;2010;2022-01-17
Gdańsk;590000.0;Mieszkanie;3;63.4;2010;2022-01-17
Gdynia;539000.0;Mieszkanie;3;68.6;2010;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2010;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2010;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2010;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2010;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2010;2022-01-17
lęborski;699000.0;Dom;9;314.8;2010;2022-01-17
Reda;1399000.0;Dom;10;270.0;2011;2022-01-17
pucki;650000.0;Dom;3;156.0;2011;2022-01-17
Lębork;265000.0;Mieszkanie;3;57.14;2011;2022-01-17
Gdynia;679000.0;Mieszkanie;3;66.7;2011;2022-01-17
Gdynia;1850000.0;Dom;5;225.22;2011;2022-01-17
starogardzki;419900.0;Dom;4;105.0;2011;2022-01-17
Gdańsk;699000.0;Mieszkanie;4;112.0;2011;2022-01-17
Gdańsk;1800000.0;Dom;6;290.0;2011;2022-01-17
Starogard Gdański;3000000.0;Dom;8;550.0;2011;2022-01-17
Gdańsk;599000.0;Mieszkanie;3;61.12;2011;2022-01-17
Gdańsk;800000.0;Mieszkanie;3;77.0;2011;2022-01-17
Gdańsk;480000.0;Mieszkanie;2;49.5;2011;2022-01-17
gdański;960000.0;Dom;6;380.0;2011;2022-01-17
pomorskie;990000.0;Dom;7;220.0;2011;2022-01-17
Gdynia;948000.0;Dom;7;240.0;2011;2022-01-17
Lębork;699000.0;Dom;5;360.0;2011;2022-01-17
Gdańsk;590000.0;Mieszkanie;3;63.4;2011;2022-01-17
Gdynia;539000.0;Mieszkanie;3;68.6;2011;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2011;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2011;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2011;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2011;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2011;2022-01-17
lęborski;699000.0;Dom;9;314.8;2011;2022-01-17
Reda;1399000.0;Dom;10;270.0;2012;2022-01-17
pucki;650000.0;Dom;3;156.0;2012;2022-01-17
Lębork;265000.0;Mieszkanie;3;57.14;2012;2022-01-17
Gdynia;679000.0;Mieszkanie;3;66.7;2012;2022-01-17
Gdynia;1850000.0;Dom;5;225.22;2012;2022-01-17
starogardzki;419900.0;Dom;4;105.0;2012;2022-01-17
Gdańsk;699000.0;Mieszkanie;4;112.0;2012;2022-01-17
Gdańsk;1800000.0;Dom;6;290.0;2012;2022-01-17
Starogard Gdański;3000000.0;Dom;8;550.0;2012;2022-01-17
Gdańsk;599000.0;Mieszkanie;3;61.12;2012;2022-01-17
Gdańsk;800000.0;Mieszkanie;3;77.0;2012;2022-01-17
Gdańsk;480000.0;Mieszkanie;2;49.5;2012;2022-01-17
gdański;960000.0;Dom;6;380.0;2012;2022-01-17
pomorskie;990000.0;Dom;7;220.0;2012;2022-01-17
Gdynia;948000.0;Dom;7;240.0;2012;2022-01-17
Lębork;699000.0;Dom;5;360.0;2012;2022-01-17
Gdańsk;590000.0;Mieszkanie;3;63.4;2012;2022-01-17
Gdynia;539000.0;Mieszkanie;3;68.6;2012;2022-01-17
Dzierzgoń;299000.0;Dom;5;139.3;2012;2022-01-17
Sopot;900000.0;Mieszkanie;2;64.4;2012;2022-01-17
Gdynia;1049000.0;Dom;5;208.0;2012;2022-01-17
bytowski;257000.0;Mieszkanie;4;132.56;2012;2022-01-17
Chojnice;849999.0;Dom;6;282.0;2012;2022-01-17
lęborski;699000.0;Dom;9;314.8;2012;2022-01-17
